Title 4 Article 9 Citation 27,     the third degree. a person is guilty of unlawful possession of personal identification information in the third degree when he or she knowingly possesses a person's financial services account number or code savings account number or code checking account number or code brokerage account number or code credit card account number or code debit card number or code automated teller machine number or code personal identification number mother's maiden name computer system password electronic signature or unique biometric data that is a fingerprint voice print retinal image or iris image of another person knowing such information is intended to be used in furtherance of the commission of a crime defined in this chapter. unlawful possession of personal identification information in the third degree is a class a misdemeanor.,California
Title 4 Article 9 Citation 28,     the second degree. a person is guilty of unlawful possession of personal identification information in the second degree when he or she knowingly possesses two hundred fifty or more items of personal identification information of the following nature: a person's financial services account number or code savings account number or code checking account number or code brokerage account number or code credit card account number or code debit card number or code automated teller machine number or code personal identification number mother's maiden name computer system password electronic signature or unique biometric data that is a fingerprint voice print retinal image or iris image of another person knowing such information is intended to be used in furtherance of the commission of a crime defined in this chapter. unlawful possession of personal identification information in the second degree is a class e felony.,California
Title 4 Article 9 Citation 29,     the first degree. a person is guilty of unlawful possession of personal identification information in the first degree when he or she commits the crime of unlawful possession of personal identification information in the second degree and: 1. with intent to further the commission of identity theft in the second degree he or she supervises more than three accomplices; or 2. he or she has been previously convicted within the last five years of identity theft in the third degree as defined in section 190.78 identity theft in the second degree as defined in section 190.79 identity theft in the first degree as defined in section 190.80 unlawful possession of personal identification information in the third degree as defined in section 190.81 unlawful possession of personal identification information in the second degree as defined in section 190.82 unlawful possession of personal identification information in the first degree as defined in this section unlawful possession of a skimmer device in the second degree as defined in section 190.85 unlawful possession of a skimmer device in the first degree as defined in section 190.86 grand larceny in the fourth degree as defined in section 155.30 grand larceny in the third degree as defined in section 155.35 grand larceny in the second degree as defined in section 155.40 or grand larceny in the first degree as defined in section 155.42 of this chapter; or 3. with intent to further the commission of identity theft in the second degree: (a) he or she supervises more than two accomplices and (b) he or she knows that the person whose personal identification information that he or she possesses is a member of the armed forces and (c) he or she knows that such member of the armed forces is presently deployed outside of the continental united states. unlawful possession of personal identification information in the first degree is a class d felony.,California
Title 4 Article 9 Citation 30,in any prosecution for identity theft or unlawful possession of personal identification information pursuant to this article it shall be an affirmative defense that the person charged with the offense: 1. was under twenty-one years of age at the time of committing the offense and the person used or possessed the personal identifying or identification  information of another solely for the purpose of purchasing alcohol; 2. was under eighteen years of age at the time of committing the offense and the person used or possessed the personal identifying or identification information of another solely for the purpose  of purchasing tobacco products; or 3. used or possessed the personal identifying or identification information of another person solely for the purpose of misrepresenting the person's age to gain access to a place the access to which is restricted based on age.,California
Title 4 Article 9 Citation 31,"1. a person is guilty of unlawful possession of a skimmer device in the second degree when he or she possesses a skimmer device with the intent that such device be used in furtherance of the commission of the crime of identity  theft  or  unlawful  possession  of  personal identification information as defined in this article. 2. for purposes of this article ""skimmer device"" means a device designed or adapted to obtain personal identifying information from a credit card debit card public benefit card access card or device or other card or device that contains personal identifying information. unlawful possession of a skimmer device in the second degree is a class a misdemeanor.",California
Title 4 Article 9 Citation 32,a person is guilty of unlawful possession of a skimmer device in the first degree when he or she commits the crime of unlawful possession of a skimmer device in the second degree and he or she has been previously convicted within the last five years of identity theft in the third degree as defined in section 190.78 identity theft in the second degree as defined in section 190.79 identity theft in the first degree as defined  in  section  190.80  unlawful  possession  of  personal identification information in the third degree as defined in section 190.81 unlawful possession of personal identification information in the second degree as defined in section 190.82 unlawful possession of personal identification information in the first degree as defined in section 190.83 unlawful possession of a skimmer device in the second degree as defined in section 190.85 unlawful possession of a skimmer device in the first degree as defined in this section grand larceny in the fourth degree as defined in section 155.30 grand larceny in the third degree as defined in section 155.35 grand larceny in the second degree as defined in section 155.40 or grand larceny in the first degree as defined in section 155.42 of this chapter. unlawful possession of a skimmer device in the first degree is a class e felony.,California
Title 4 Article 9 Citation 33,a person is guilty of immigrant assistance services fraud in the second degree when with intent to defraud another person seeking immigrant assistance services as defined in article twenty-eight-c of the general business law from such person he or she violates section four hundred sixty-d of the general business law with intent to obtain property from such other person by false or fraudulent pretenses representations  or promises and thereby wrongfully obtains such property. immigrant assistance services fraud in the second degree is a class a misdemeanor.,California
Title 4 Article 9 Citation 34,a person is guilty of immigrant assistance services fraud in the first degree when with intent to defraud another person seeking immigrant assistance services as defined in article twenty-eight-c of the general business law from such person he or she violates section four hundred sixty-d of the general business law with intent to obtain property from such other person by false or fraudulent pretenses representations or promises and thereby wrongfully obtains such property with a value in excess of one thousand dollars. immigrant assistance services fraud in the first degree is a class e felony.,California
Title 5 Article 0 Citation 0,a public servant is guilty of official misconduct when with intent to obtain a benefit or deprive another person of a benefit: 1. he commits an act relating to his office but constituting an unauthorized exercise of his official functions knowing that such act is unauthorized; or 2. he knowingly refrains from performing a duty which is imposed upon him by law or is clearly inherent in the nature of his office. official misconduct is a class a misdemeanor.,California
Title 5 Article 0 Citation 1,a person is guilty of concealment of a human corpse when having a reasonable expectation that a human corpse or a part thereof will be produced  for or used as physical evidence in: (a) an official proceeding; (b) an autopsy as part of a criminal investigation; or (c) an examination by law enforcement personnel as part of a criminal investigation; such person alone or in concert with another conceals alters or destroys such corpse or part thereof with the intent to prevent its production use or discovery. concealment of a human corpse is a class e felony.,California
Title 5 Article 0 Citation 2,a person is guilty of obstructing governmental administration when he intentionally obstructs impairs or perverts the administration of law or other governmental function or prevents or attempts to prevent a public servant from performing an official function by means of intimidation physical force or interference or by means of any independently unlawful act or by means of interfering whether or not physical force is involved with radio telephone television or other telecommunications systems owned or operated by the state or a county city town village fire district or emergency medical service or by means of releasing a dangerous animal under circumstances evincing the actor's intent that the animal obstruct governmental administration. obstructing governmental administration is a class a misdemeanor.,California
Title 5 Article 0 Citation 3,a person is guilty of killing or injuring a police animal when such person intentionally kills or injures any animal while such animal is in the performance of its duties and under the supervision of a police or peace officer. killing or injuring a police animal is a class a misdemeanor.,California
Title 5 Article 0 Citation 4,"a person is guilty of killing a police work dog or police work horse when such person intentionally kills a police work dog or police work horse while such dog or horse is in the performance of its duties and under the supervision of a police officer. for purposes of this section ""police work dog"" or ""police work horse"" as the case may be shall mean any dog or horse owned or harbored by any state or municipal police department or any state or federal law enforcement agency which has been trained to aid law enforcement officers and is actually being used for police work purposes. killing a police work dog or police work horse is a class e felony.",California
Title 5 Article 0 Citation 5,a person is guilty of obstructing governmental administration in the first degree when he commits the crime of obstructing governmental administration in the second degree by means of interfering with a telecommunications system thereby causing serious physical injury to another person. obstructing governmental administration in the first degree is a class e felony.,California
Title 5 Article 0 Citation 6,     self-defense spray device. a person is guilty of obstructing governmental administration by means of a self-defense spray device when with the intent to prevent a police officer or peace officer from performing a lawful duty he causes temporary physical impairment to a police officer or peace officer by intentionally discharging a self-defense spray device as defined in paragraph fourteen of subdivision a of section 265.20 of this chapter thereby causing such temporary physical impairment. obstructing governmental administration by means of a self-defense spray device is a class d felony.,California
Title 5 Article 0 Citation 7,a person is guilty of refusing to aid a peace or a police officer when upon command by a peace or a police officer identifiable or identified to him as such he unreasonably fails or refuses to aid such peace or a police officer in effecting an arrest or in preventing the commission by another person of any offense. refusing to aid a peace or a police officer is a class b misdemeanor.,California
Title 5 Article 0 Citation 8,"     the second degree. a person is guilty of harming an animal trained to aid a person with a disability in the second degree when such person intentionally causes physical injury to such animal while it is in the performance of aiding a person with a disability and thereby renders such animal incapable of providing such aid to such person or to another person with a disability. for purposes of this section and section 195.12 of this article the term ""disability"" means ""disability"" as  defined  in  subdivision twenty-one of section two hundred ninety-two of the executive law. harming an animal trained to aid a person with a disability in the second degree is a class b misdemeanor.",California
Title 5 Article 0 Citation 9,     the first degree. a person is guilty of harming an animal trained to aid a person with a disability in the first degree when such person: 1. intentionally causes physical injury to such animal while it is in the performance of aiding a person with a disability and thereby renders such animal permanently incapable of providing such aid to such person or to another person with a disability; or 2. intentionally kills such animal while it is in the performance of aiding a person with a disability. harming an animal trained to aid a person with a disability in the first degree is a class a misdemeanor.,California
Title 5 Article 0 Citation 10,a person is guilty of obstructing firefighting operations when he or she intentionally and unreasonably obstructs the efforts of any: 1. firefighter in extinguishing a fire or prevents or dissuades another from extinguishing or helping to extinguish a fire; 2. firefighter police officer or peace officer in performing his or her duties in circumstances involving an imminent danger created by an explosion threat of explosion or the presence of toxic fumes or gases; or 3. firefighter performing emergency medical care on a sick or injured person. obstructing firefighting operations is a class a misdemeanor.,California
Title 5 Article 0 Citation 11,a person is guilty of obstructing emergency medical services when he or she intentionally and unreasonably obstructs the efforts of any service technician personnel system or unit specified in section three thousand one of the public health law in the performance of their duties. obstructing emergency medical services is a class a misdemeanor.,California
Title 5 Article 0 Citation 12,     destructive device explosive or hazardous substance. a person is guilty of obstruction of governmental duties by means of a bomb destructive device explosive or hazardous substance when he or she in furtherance of a felony offense knowingly and unlawfully installs or causes to be installed a bomb destructive  device explosive or hazardous substance in any object place or compartment that is subject to a search so as to obstruct prevent hinder or delay the administration of law or performance of a government function. obstruction of governmental duties by means of a bomb destructive device explosive or hazardous substance is a class d felony.,California
Title 5 Article 0 Citation 13,a person is guilty of defrauding the government when being a public servant or party officer he or she: (a) engages in a scheme constituting a systematic ongoing course of conduct with intent to: (i) defraud the state or a political subdivision of the state or a governmental instrumentality within the state or to obtain property services or other resources from the state or a political subdivision of the state or a governmental instrumentality within the state by false or fraudulent pretenses representations or promises; or (ii) defraud the state or a political subdivision of the state or a governmental instrumentality within the state by making use of property services or resources of the state political subdivision of the state or a governmental instrumentality within the state for private business purposes or other compensated non-governmental purposes; and (b) so obtains property services or other resources with a value in excess of one thousand dollars from such state political subdivision or governmental instrumentality. defrauding the government is a class e felony.,California
Title 5 Article 1 Citation 0,a person is guilty of bribery in the third degree when he confers or offers or agrees to confer any benefit upon a public servant upon an agreement or understanding that such public servant's vote opinion judgment action decision or exercise of discretion as a public servant will thereby be influenced. bribery in the third degree is a class d felony.,California
Title 5 Article 1 Citation 1,a person is guilty of bribery in the second degree when he confers or offers or agrees to confer any benefit valued in excess of five thousand dollars upon a public servant  upon  an  agreement  or understanding that such public servant's vote opinion judgment action decision or exercise of discretion as a public servant will thereby be influenced. bribery in the second degree is a class c felony.,California
Title 5 Article 1 Citation 2,a person is guilty of bribery in the first degree when the person confers or offers or agrees to confer: (1) any benefit upon a public servant upon an agreement or understanding that such public servant's vote opinion judgment action decision or exercise of discretion as a public servant will thereby be influenced in the investigation arrest detention prosecution or incarceration of any person for the commission or alleged commission of a class a felony defined in article two hundred twenty of this part or an attempt to commit any such class a felony; or (2) any benefit valued in excess of one hundred thousand dollars upon a public servant upon an agreement or understanding that such public servant's vote opinion judgment action decision or exercise of discretion as a public servant will thereby be influenced. bribery in the first degree is a class b felony.,California
Title 5 Article 1 Citation 3,in any prosecution for bribery it is a defense that the defendant conferred or agreed to confer the benefit involved upon the public servant involved as a result of conduct of the latter constituting larceny committed by means of extortion or an attempt to commit the same or coercion or an attempt to commit coercion.,California
Title 5 Article 1 Citation 4,a public servant is guilty of bribe receiving in the third degree when he or she solicits accepts or agrees to accept any benefit from another person upon an agreement or understanding that his or her vote opinion judgment action decision or exercise of discretion as a public servant will thereby be influenced. bribe receiving in the third degree is a class d felony.,California
Title 5 Article 1 Citation 5,a public servant is guilty of bribe receiving in the second degree when he or she solicits accepts or agrees to accept any benefit valued in excess of five thousand dollars from another person upon an agreement or understanding that his or her vote opinion judgment action decision or exercise of discretion as a public servant will thereby be influenced. bribe receiving in the second degree is a class c felony.,California
Title 5 Article 1 Citation 6,a public servant is guilty of bribe receiving in the first degree when he or she solicits accepts or agrees to accept: (a) any benefit from another person upon an agreement or understanding that his or her vote opinion judgment action decision or exercise of discretion as a public servant will thereby be influenced in the investigation arrest detention prosecution or incarceration of any person for the commission or alleged commission of a class a felony defined in article two hundred twenty of this part or an attempt to commit any such class a felony; or (b) any benefit valued in excess of one hundred thousand dollars from another person upon an agreement or understanding that such public servant's vote opinion judgment action decision or exercise of discretion as a public servant will thereby be influenced. bribe receiving in the first degree is a class b felony.,California
Title 5 Article 1 Citation 7,1. the crimes of (a) bribe receiving and (b) larceny committed by means of extortion attempt to commit the same coercion and attempt to commit coercion are not mutually exclusive and it is no defense to a prosecution for bribe receiving that by reason of the same conduct the defendant also committed one of such other specified crimes. 2. it is no defense to a prosecution pursuant to the provisions of this article that the public servant did not have power or authority to perform the act or omission for which the alleged bribe gratuity or reward was given.,California
Title 5 Article 1 Citation 8,a person is guilty of rewarding official misconduct in the second degree when he knowingly confers or offers or agrees to confer any benefit upon a public servant for having violated his duty as a public servant. rewarding official misconduct in the second degree is a class e felony.,California
Title 5 Article 1 Citation 9,a person is guilty of rewarding official misconduct in the first degree when he knowingly confers or offers or agrees to confer any benefit upon a public servant for having violated his duty as a public servant in the investigation arrest detention prosecution  or incarceration of any person for the commission or alleged commission of a class a felony defined in article two hundred twenty of the penal law or the attempt to commit any such class a felony. rewarding official misconduct in the first degree is a class c felony.,California
Title 5 Article 1 Citation 10,a public servant is guilty of receiving reward for official misconduct in the second degree when he solicits accepts or agrees to accept any benefit from another person for having violated his duty as a public servant. receiving reward for official misconduct in the second degree is a class e felony.,California
Title 5 Article 1 Citation 11,a public servant is guilty of receiving reward for official misconduct in the first degree when he solicits accepts or agrees to accept any benefit from another person for having violated his duty as a public servant  in the investigation arrest detention prosecution or incarceration of any person for the commission or alleged commission of a class a felony defined in article two hundred twenty of the penal law or the attempt to commit any such class a felony. receiving reward for official misconduct in the first degree is a class c felony.,California
Title 5 Article 1 Citation 12,a person is guilty of giving unlawful gratuities when he knowingly confers or offers or agrees to confer any benefit upon a public servant for having engaged in official conduct which he was required or authorized to perform and for which he was not entitled to any special or additional compensation. giving unlawful gratuities is a class a misdemeanor.,California
Title 5 Article 1 Citation 13,a public servant is guilty of receiving unlawful gratuities when he solicits accepts or agrees to accept any benefit for having engaged in official conduct which he was required or authorized to perform and for which he was not entitled to any special or additional compensation. receiving unlawful gratuities is a class a misdemeanor.,California
Title 5 Article 1 Citation 14,"     of term. as used in sections 200.45 and 200.50 ""party officer"" means a person who holds any position or office in a political party whether by election appointment or otherwise.",California
Title 5 Article 1 Citation 15,a person is guilty of bribe giving for public office when he confers or offers or agrees to confer any money or other property upon a public servant or a party officer upon an agreement or understanding that some person will or may be appointed to a public office or designated or nominated as a candidate for public office. bribe giving for public office is a class d felony.,California
Title 5 Article 1 Citation 16,a public servant or a party officer is guilty of bribe receiving for public office when he solicits accepts or agrees to accept any money or other property from another person upon an agreement or understanding that some person will or may be appointed to a public office or designated or nominated as a candidate for public office. bribe receiving for public office is a class d felony.,California
Title 5 Article 1 Citation 17,a person is guilty of impairing the integrity of a government licensing examination when with intent to obtain a benefit for himself or herself or for another person he or she: 1. wrongfully alters or changes an applicant's grade on a government licensing examination; or 2. causes any false or inaccurate grade to be entered into a government licensing registry; or 3. provides answers with an intent to wrongfully benefit another to current questions on a pending government licensing examination; or 4. wrongfully provides a copy of a current test used to determine competence in a licensed profession trade craft or other vocation. impairing the integrity of a government licensing examination is a class d felony.,California
Title 5 Article 1 Citation 18,a person is guilty of corrupt use of position or authority if such person: 1. while holding public office or being nominated or seeking a nomination therefor corruptly uses or promises to use directly or indirectly any official  authority  or  influence  possessed  or anticipated in the way of conferring upon any person or in order to secure or aid any person in securing any office or public employment or any nomination confirmation promotion or increase of salary upon consideration that the vote or political influence or action of the person so to be benefited or of any other person shall be given or used in behalf of any candidate officer or party or upon any other corrupt condition or consideration; or 2. being a public officer or employee of the state or a political subdivision having or claiming to have any authority or influence affecting the nomination public employment confirmation promotion removal or increase or decrease of salary of any public officer or employee corruptly promises or threatens to use any such authority or influence directly or indirectly to affect the vote or political action of any such public officer or employee or on account of the vote or political action of such officer or employee; or 3. corruptly makes tenders or offers to procure or cause any nomination or appointment for any public office or place or accepts or requests any such nomination or appointment upon the payment or contribution of any valuable consideration or upon an understanding or promise thereof; or 4. corruptly makes any gift promise or contribution to any person upon the condition or consideration of receiving an appointment or election to a public office or a position of public employment or for receiving or retaining any such office or position or promotion privilege increase of salary or compensation therein or exemption from removal or discharge therefrom. corrupt use of position or authority is a class e felony.,California
Title 5 Article 2 Citation 0,"     terms. the following definitions are applicable to this article: 1. ""detention facility"" means any place used for the confinement pursuant to an order of a court of a person (a) charged with or convicted of an offense or (b) charged with being or adjudicated a youthful offender person in need of supervision or juvenile delinquent or (c) held for extradition or as a material witness or (d) otherwise confined pursuant to an order of a court. 2. ""custody"" means restraint by a public servant pursuant to an authorized arrest or an order of a court. 3. ""contraband"" means any article or thing which a person confined in a detention facility is prohibited from obtaining or possessing by statute rule regulation or order. 4. ""dangerous contraband"" means contraband which is capable of such use as may endanger the safety or security of a detention facility or any person therein.",California
Title 5 Article 2 Citation 1,a person is guilty of escape in the third degree when he escapes from custody. escape in the third degree is a class a misdemeanor.,California
Title 5 Article 2 Citation 2,a person is guilty of escape in the second degree when: 1. he escapes from a detention facility; or 2. having been arrested for charged with or convicted of a class c class d or class e felony he escapes from custody; or 3. having been adjudicated a youthful offender which finding was substituted for the conviction of a felony he escapes from custody. escape in the second degree is a class e felony.,California
Title 5 Article 2 Citation 3,a person is guilty of escape in the first degree when: 1. having been charged with or convicted of a felony he escapes from a detention facility; or 2. having been arrested for charged with or convicted of a class a or class b felony he escapes from custody; or 3. having been adjudicated a youthful offender which finding was substituted for the conviction of a felony he escapes from a detention facility. escape in the first degree is a class d felony.,California
Title 5 Article 2 Citation 4,a person is guilty of absconding from temporary release in the second degree when having been released from confinement in a correctional institution or division for youth facility to participate in a program of work release he intentionally fails to return to the institution or facility of his confinement at or before the time prescribed for his return. absconding from temporary release in the second degree is a class a misdemeanor. * nb expires september 1 2020,California
Title 5 Article 2 Citation 5,a person is guilty of absconding from temporary release in the first degree when having been released from confinement in a correctional institution  under  the  jurisdiction of the state department of corrections and community supervision or a  facility  under  the jurisdiction of the state office of children and family services to participate in a program of temporary release he or she intentionally fails to return to the institution or facility of his or her confinement at or before the time prescribed for his or her return. absconding from temporary release in the first degree is a class e felony. * nb expires september 1 2020,California
Title 5 Article 2 Citation 6,a person is guilty of absconding from a furlough program when having been released from confinement in an institution under the jurisdiction of the commissioner of correction in a city having a population of one million or more or of a county which elects to have this article apply thereto to participate in a furlough program he intentionally fails to return to the institution of his confinement at or before the time prescribed for his return. absconding from a furlough program is a class a misdemeanor. * nb expires september 1 2020,California
Title 5 Article 2 Citation 7,a person is guilty of absconding from a community treatment facility when having been released from confinement from  a  correctional institution  under  the  jurisdiction of the state department of corrections and community supervision by transfer to a community treatment facility he or she leaves such facility without authorization or he or she intentionally fails to return to the community treatment facility at or before the time prescribed for his or her return. absconding from a community treatment facility is a class e felony. * nb expires september 1 2020,California
Title 5 Article 2 Citation 8,a person is guilty of promoting prison contraband in the second degree when: 1. he knowingly and unlawfully introduces any contraband into a detention facility; or 2. being a person confined in a detention facility he knowingly and unlawfully makes obtains or possesses any contraband. promoting prison contraband in the second degree is a class a misdemeanor.,California
Title 5 Article 2 Citation 9,a person is guilty of promoting prison contraband in the first degree when: 1. he knowingly and unlawfully introduces any dangerous contraband into a detention facility; or 2. being a person confined in a detention facility he knowingly and unlawfully makes obtains or possesses any dangerous contraband. promoting prison contraband in the first degree is a class d felony.,California
Title 5 Article 2 Citation 10,a person is guilty of resisting arrest when he intentionally prevents or attempts to prevent a police officer or peace officer from effecting an authorized arrest of himself or another person. resisting arrest is a class a misdemeanor.,California
Title 5 Article 2 Citation 11,"as used in sections 205.55 205.60 and 205.65 a person ""renders criminal assistance"" when with intent to prevent hinder or delay the discovery or apprehension of or the lodging of a criminal charge against a person who he knows or believes has committed a crime or is being sought by law enforcement officials for the commission of a crime or with intent to assist a person in profiting or benefiting from the commission of a crime he: 1. harbors or conceals such person; or 2. warns such person of impending discovery or apprehension; or 3. provides such person with money transportation weapon disguise or other means of avoiding discovery or apprehension; or 4.  prevents or obstructs by means of force intimidation or deception anyone from performing an act which might aid in the discovery or apprehension of such person or in the lodging of a criminal charge against him; or 5. suppresses by any act of concealment alteration or destruction any physical evidence which might aid in the discovery or apprehension of such person or in the lodging of a criminal charge against him; or 6. aids such person to protect or expeditiously profit from an advantage derived from such crime.",California
Title 5 Article 2 Citation 12,a person is guilty of hindering prosecution in the third degree when he renders criminal assistance to a person who has committed a felony. hindering prosecution in the third degree is a class a misdemeanor.,California
Title 5 Article 2 Citation 13,a person is guilty of hindering prosecution in the second degree when he renders criminal assistance to a person who has committed a class b or class c felony. hindering prosecution in the second degree is a class e felony.,California
Title 5 Article 2 Citation 14,a person is guilty of hindering prosecution in the first degree when he renders criminal assistance to a person who has committed a class a felony knowing or believing that such person has engaged in conduct constituting a class a felony. hindering prosecution in the first degree is a class d felony.,California
Title 5 Article 3 Citation 0,"the following definitions are applicable to this article: 1. ""oath"" includes an affirmation and every other mode authorized by law of attesting to the truth of that which is stated. 2. ""swear"" means to state under oath. 3. ""testimony"" means an oral statement made under oath in a proceeding before any court body agency public servant or other  person authorized by law to conduct such proceeding and to administer the oath or cause it to be administered. 4. ""oath required by law."" an affidavit deposition or  other subscribed written instrument is one for which an ""oath is required by law"" when absent an oath or swearing thereto it does not or would not according to statute or appropriate regulatory provisions have legal efficacy in a court of law or before any public or governmental body agency or public servant to whom it is or might be submitted. 5. ""swear falsely."" a person ""swears falsely"" when he intentionally makes a false statement which he does not believe to be true (a) while giving testimony or (b) under oath in a subscribed written instrument. a false swearing in a subscribed written instrument shall not be deemed complete until the instrument is delivered by its subscriber or by someone acting in his behalf to another person with intent that it be uttered or published as true. 6. ""attesting officer"" means any notary public or other person authorized by law to administer oaths in connection with affidavits depositions and other subscribed written instruments and to certify that the subscriber of such an instrument has appeared before him and has sworn to the truth of the contents thereof. 7. ""jurat"" means a clause wherein an attesting officer certifies among other matters that the subscriber has appeared before him and sworn to the truth of the contents thereof.",California
Title 5 Article 3 Citation 1,a person is guilty of perjury in the third degree when he swears falsely. perjury in the third degree is a class a misdemeanor.,California
Title 5 Article 3 Citation 2,a person is guilty of perjury in the second degree when he swears falsely and when his false statement is (a) made in a subscribed written instrument for which an oath is required by law and (b) made with intent to mislead a public servant in the performance of his official functions and (c) material to the action proceeding or matter involved. perjury in the second degree is a class e felony.,California
Title 5 Article 3 Citation 3,a person is guilty of perjury in the first degree when he swears falsely and when his false statement (a) consists of testimony and (b) is material to the action proceeding or matter in which it is made. perjury in the first degree is a class d felony.,California
Title 5 Article 3 Citation 4,     involved. where a person has made two statements under oath which  are inconsistent to the degree that one of them is necessarily false where the circumstances are such that each statement  if  false  is perjuriously  so  and where each statement was made within the jurisdiction of this state and within the period of the statute of limitations for the crime charged the inability of the people to establish specifically which of the two statements is the false one does not preclude a prosecution for perjury and such prosecution may be conducted as follows: 1. the indictment or information may set forth the two statements and without designating either charge that one of them is false and perjuriously made. 2. the falsity of one or the other of the two statements may be established by proof or a showing of their irreconcilable inconsistency. 3. the highest degree of perjury of which the defendant may be convicted is determined by hypothetically assuming each statement to be false and perjurious. if under such circumstances perjury of the same degree would be established by the making of each statement the defendant may be convicted of that degree at most. if perjury of different degrees would be established by the making of the two statements the defendant may be convicted of the lesser degree at most.,California
Title 5 Article 3 Citation 5,in any prosecution for perjury it is an affirmative defense that the defendant retracted his false statement in the course of the proceeding in which it was made before such false statement substantially affected the proceeding and before it became manifest that its falsity was or would be exposed.,California
Title 5 Article 3 Citation 6,it is no defense to a prosecution for perjury that: 1. the defendant was not competent to make the false statement alleged; or 2. the defendant mistakenly believed the false statement to be immaterial; or 3. the oath was administered or taken in an irregular manner or that the authority or jurisdiction of the attesting officer who administered the oath was defective if such defect was excusable under any statute or rule of law.,California
Title 5 Article 3 Citation 7,     degree. a person is guilty of making an apparently sworn false statement in the second degree when (a) he subscribes a written instrument knowing that it contains a statement which is in fact false and which he does not believe to be true and (b) he intends or believes that such instrument will be uttered or delivered with a jurat affixed thereto and (c) such instrument is uttered or delivered with a jurat affixed thereto. making an apparently sworn false statement in the second degree is a class a misdemeanor.,California
Title 5 Article 3 Citation 8,a person is guilty of making an apparently sworn false statement in the first degree when he commits the crime of making an apparently sworn false statement in the second degree and when (a) the written instrument involved is one for which an oath is required by law and (b) the false statement contained therein is made with intent to mislead a public servant in the performance of his official functions and (c) such false statement is material to the action proceeding or matter involved. making an apparently sworn false statement in the first degree is a class e felony.,California
Title 5 Article 3 Citation 9,a person is guilty of making a punishable false written statement when he knowingly makes a false statement which he does not believe to be true in a written instrument bearing a legally authorized form notice to the effect that false statements made therein are punishable. making a punishable false written statement is a class a misdemeanor.,California
Title 5 Article 3 Citation 10,in any prosecution for perjury except a prosecution based upon inconsistent statements pursuant to section 210.20  or  in  any prosecution for making an apparently sworn false statement or making a punishable false written statement falsity of a statement may not be established by the uncorroborated testimony of a single witness.,California
Title 5 Article 4 Citation 0,a person is guilty of bribing a witness when he confers or offers or agrees to confer any benefit upon a witness or a person about to be called as a witness in any action or proceeding upon an agreement or understanding that (a) the testimony of such witness will thereby be influenced or (b) such witness will absent himself from or otherwise avoid or seek to avoid appearing or testifying at such action or proceeding. bribing a witness is a class d felony.,California
Title 5 Article 4 Citation 1,a witness or a person about to be called as a witness in any action or proceeding is guilty of bribe receiving by a witness when he solicits accepts or agrees to accept any benefit from another person upon an agreement or understanding that (a) his testimony will thereby be influenced or (b) he will absent himself from or otherwise avoid or seek to avoid appearing or testifying at such action or proceeding. bribe receiving by a witness is a class d felony.,California
Title 5 Article 4 Citation 2,a person is guilty of tampering with a witness when knowing that a person is or is about to be called as a witness in an action or proceeding (a) he wrongfully induces or attempts to induce such person to absent himself from or otherwise to avoid or seek to avoid appearing or testifying at such action or proceeding or (b) he knowingly makes any false statement or practices any fraud or deceit with intent to affect the testimony of such person. tampering with a witness in the fourth degree is a class  a misdemeanor.,California
Title 5 Article 4 Citation 3,a person is guilty of tampering with a witness in the third degree when knowing that a person is about to be called as a witness in a criminal proceeding: 1. he wrongfully compels or attempts to compel such person to absent himself from or otherwise to avoid or seek to avoid appearing or testifying at such proceeding by means of instilling in him a fear that the actor will cause physical injury to such person or another person; or 2. he wrongfully compels or attempts to compel such person to swear falsely by means of instilling in him a fear that the actor will cause physical injury to such person or another person. tampering with a witness in the third degree is a class e felony.,California
Title 5 Article 4 Citation 4,a person is guilty of tampering with a witness in the second degree when he: 1. intentionally causes physical injury to a person for the purpose of obstructing delaying preventing or impeding the giving of testimony in a criminal proceeding by such person or another person or for the purpose of compelling such person or another person to swear falsely; or 2. he intentionally causes physical injury to a person on account of such person or another person having testified in a criminal proceeding. tampering with a witness in the second degree is a class d felony.,California
